"Your Kindle Notes For:",,,
"SEVENEVES: A NOVEL",,,
"by Neal Stephenson",,,
"Free Kindle instant preview:",,,
"https://a.co/gmtwkPs",,,
----------------------------------------------,,,
,,,
"Annotation Type","Location","Starred?","Annotation"
"Highlight (Yellow)","Location 12879","","There were a lot of kids under ten years old, but few teenagers. Half of the women looked pregnant. “Play your role, Einstein. You’re the Ivyn in our group now that Doc’s gone. What do you see?” Einstein seemed reluctant to speak, so Ty prompted him: “I see a population explosion.” Einstein snapped into focus and nodded his head. “You’ve never heard of these people,” Ty went on, “even though your RIZ is just on the other side of these mountains and your people patrol up here all the time.” “Rufus MacQuarie’s mine was far to the north,” Einstein offered. “These people must have just come out into the open recently.” “Look for the oldest child down there and that probably tells you the date.” “But the atmosphere’s been breathable for three hundred years! Why would they wait until now?” Ty nodded toward the center of the Digger camp: the big bed of coals, the meat roasting over it. “Food?” Einstein said. “Food and fuel,” Ty confirmed. “They’ve been down in their hole living on God only knows what—cave tofu or something—since the beginning of the Hard Rain. Every so often maybe they would sample the air outside. When it became breathable they probably went out and had a look around. But it was still a wasteland, not capable of supporting life. It’s only in the last few years that TerReForm has seeded that part of Beringia with animals big enough to be worth the effort expended in hunting them. That was the starting gun—the signal for them to come out.” “And to begin having kids as fast as they could, apparently.” “Apparently."
"Highlight (Yellow)","Location 12895","","Now, Einstein, what does that tell you about gender roles?” “Well, to begin with, they don’t have an Eve, they have an Adam—Rufus—so it could easily be more pat—patree—” “Patriarchal.” “Thanks. And then if all the women are expected to make lots of babies—” “That tells you something,” Ty said."
"Highlight (Yellow)","Location 12900","","over time you can see the Eye moving back and forth across it and you can see new habitats lighting up as they are built. You can see bolos coming in low across the sky and TerReForm aircraft flying right overhead and showers of ONANs coming down straight from the ring. And you’re no ignorant savage. Your folk have maintained a reasonably advanced engineering culture. Those compound bows. That lump of explosive. So you wouldn’t have interpreted all of that as gods or angels or any of that.” “They’ve known,” Einstein said. “From the first—” “For centuries,” Ty said, nodding. “As long as they could breathe outside.” “For that long, they have known that billions of humans were living in the sky,” Einstein said. “But they didn’t make any attempt to signal.” “More than that. They hid from us!” Ty said. “Efforts were made, you know, to find the MacQuarie mine several decades ago. These people must have made some kind of decision that they didn’t want to be found.”"
"Highlight (Yellow)","Location 12914","","“If I’m squatting in my mine shaft eating cave tofu when I know perfectly well that there are lots of humans up in geosync living in better conditions, then I need some kind of powerful incentive to stay in my cave. To conceal my presence.” “Some kind of dukh or I dee—” “Ideology,” Ty said with a nod. “I should have seen all this. God damn me for not seeing it a few minutes quicker.” “Seeing what?” “That only a mind virus, a shared hallucination, could explain the suddenness of their appearance aboveground.”"
"Highlight (Yellow)","Location 12941","","She was the worst nightmare of any Julian trying to live an honest life in Blue: someone ostensibly Blue who turns out to be a Red mole. How long had she been insinuating herself into intelligence, working her way up the ranks? Or had she only just decided to switch sides? In either case, she was up in the Red part of the ring now with the woman she had abducted."
"Highlight (Yellow)","Location 12954","","“I am Donno,” announced the graybeard. “To me you may speak, but no others save the Psych here.” Or at least that is what Ty thought he heard. “I am Tyuratam Lake,” Ty said. “And this is Einstein. The woman there is Kath Two; she is unlikely to join the conversation.” “Tyuratam,” said the Psych in a husky voice, “a city in Central Asia, close to the Soviet space launch facility of Baikonur in Kazakhstan. Einstein, a theoretical physicist of the early twentieth century, before Zero.”"
"Highlight (Yellow)","Location 12960","","“When Kath Two awakens, you will tell her the rule I have just proclaimed,” Donno said, “and see to it that she abides by it.” “I will tell her the rule,” Ty said, “and she will keep her own counsel as to abiding by it. Over her I wield no authority. It is not how our society is organized.” Donno looked as though he didn’t believe a word of what Ty had just said. “You are Dinan.” So, they knew about the Seven Eves. How had they come by that knowledge? Abducting stragglers, interrogating them? Or had they been in covert contact with some Spacer? “Yes,” Ty said. “You are the leader of the group.”"
"Highlight (Yellow)","Location 12971","","“The other mutant—a Julian?” “Yes.” “She attacked you with your own weapon. You were surprised.” “Indeed I was, Donno.” “She betrayed you?” “Yes.” “Is she of the western people?” To Donno, that would suggest the Spacers living in the part of Beringia west of 166 Thirty. “Red is what we call them.” Donno nodded as if he’d heard it before. “You are Blue, then.” “Yes, we are Blue. We avoid using Thors.” “Thor: a Germanic deity of immense strength, associated with lightning, armed with a hammer,” the Psych said. “Is your name short for Encyclopedia?” Einstein asked her. Donno threw Einstein a killing look. Einstein was oblivious to it; he was looking at the girl with fascination and then some. “Yes,” she answered before Donno could stay her by raising his hand."
"Highlight (Yellow)","Location 12988","","“He is Ivyn,” Donno said, nodding at Einstein. It wasn’t a question. Then, his initial flash of anger having cooled, he took a more careful look at the kid from the RIZ. “His eyelids look that way because of epicanthic folds,” said the Cyc, who had been conducting an unnecessarily close inspection of the Ivyn’s face."
"Highlight (Yellow)","Location 13024","","Ty corrected him. “We were a Seven, yes. That is a grouping that we create on special occasions, when we need a formal delegation.” What he said next was guesswork, but he needn’t worry about being contradicted at this point. “The old Ivyn who is now dead—Doc, we called him—suspected that you were down here. He came down to investigate, and he did so as part of a Seven. Befitting its importance.”"
"Highlight (Yellow)","Location 13037","","“Your warriors are taking ours,” Donno complained. “As one who knows something of warriors,” Ty said, “you can well imagine how this all looks to them.” He closed his hand around the chain and gave it a little shake. Again, it was the wrong thing to say. The mere suggestion that it might be possible to look at a thing from more than one point of view was infuriating to these people. Ty needed to get that fact through his head."
"Note","Location 13041","","In a Patriarchal society having a single an anlitcal thet overlyh single  point of view is the norm, whereas in a matriarchial society one might expect all members (including males) to consider the perspective of their adversary"
"Highlight (Yellow)","Location 13046","","The Cyc was a little slower to disengage, however. She stayed where she was, maintaining visual lock on Einstein’s epicanthic folds. “What’s your name?” Einstein asked her. “Sonar Taxlaw!” shouted Donno. “Come!” “Now you know it,” she said."
"Highlight (Yellow)","Location 13071","","“The Pingers!” Einstein called out, as if it were obviously the next topic. “Sonar Taxlaw said they were sea people—before Donno shut her up,” Ty said. “Do you think he beats her?” Einstein asked. It was such an emotional can of worms that Ty considered it carefully before answering. Once in his life, before the war, he had fallen for a girl as quickly as Einstein had for Sonar Taxlaw. That one brief experience with stupid blind love sufficed to make it possible for him to acknowledge its reality and respect its power. “I think,” he said, “that their society is comfortable with corporal punishment to the point where what keeps people like her in line is the fear of it. Not the reality."
"Highlight (Yellow)","Location 13077","","there’s nothing you can do about it and that if you do so much as look sideways at Donno he will kill you. But you can probably get away with small gestures of kindness toward the Cyc—assuming you’re ever allowed near her again. If you show her too much favor she will be punished. If you touch her, we’re all dead.” “Why?” “Because this is one of those cultures that is psychotic about female reproductive organs."
"Highlight (Yellow)","Location 13081","","Now, let’s get back to the Pingers. Name mean anything to you?” “No. You?” said Einstein. Ty’s peroration had affected him terribly and reduced him to monosyllables. “I have a vague recollection,” Ty said, “but I would have to look it up to be sure.”"
"Note","Location 13081","","Sonar taxlaw... (sub)Maritime law, pinger=submarine"
"Highlight (Yellow)","Location 13095","","Ariane and Marge would be reaching a Red habitat around now. For according to the inexorable laws of orbital mechanics, transfer time to geosync was always about twelve hours. He wondered if they were going to the Red capital of Kyoto, or to some military habitat, or"
"Highlight (Yellow)","Location 13110","","there were many others who might have been chosen in his stead—ones better suited to leading an expedition and making first contact with what to the Spacers was an alien race from another planet. No, Ty had been chosen because of where he worked and who owned it. Very old money was behind the Crow’s Nest. And enough of it that its Owners didn’t mind losing some every month to keep the place going. It was a kind of eleemosynary institution, created to serve not culture and not dukh, but a thing called the Purpose. And if Ty kept working there for another few decades, perhaps one of the Owners would sit him down one day in the Bolt Hole and deign to tell him what exactly the Purpose was."
"Highlight (Yellow)","Location 13130","","None of the scouts who went out looking for Bard and Beled returned. It was beginning to raise the question of who was really holding whom hostage. The ones who’d gone missing had friends, parents, and children who soon became desperate to know what had become of them and began asking awkward questions of those in command."
"Highlight (Yellow)","Location 13170","","THAT THESE DROP PODS WERE OF MILITARY DESIGN WAS OBVIOUS from the way they came in: fast. Each had a set of vanes, mounted near the top, that sprang out when it was a couple of thousand meters above the surface, slowing its fall. But not until the pod was just a few tens of meters above the ground did its retro-rockets come on: not just one but a circular array of thumb-sized solids that created a cylindrical piston of fire on which the pod eased to a stop, coming to light on a tripod of buglike legs that deployed themselves at the last possible moment and absorbed the shock of contact."
"Highlight (Yellow)","Location 13244","","Even at a distance it was obvious that the standard bearer and the one escorting Marge were Aretaics, which was to say, Aïdans of the first line of descent, presumably conceived as competitors to the children of Eve Dinah. They were tall and long-maned, with magnificent noses and excellent posture."
"Note","Location 13245","","Red"
"Highlight (Yellow)","Location 13253","","Two of the members of the peloton were musicians. At a certain point one of them began to beat a drum that was harnessed to his midsection, and another began to play a melody on a shiny horn. Ty was convinced he’d heard it in the Epic somewhere, but it took Bard to place it. “‘Bread of Heaven,’” he said. “It’s what Rufus and company were singing when they welded themselves in.” “Also known as ‘Guide Me, O Thou Great Jehovah,’ or in the original Welsh, ‘Cwm Rhondda,’” added Sonar Taxlaw. “Fuck, these people are good!” Ty exclaimed."
"Highlight (Yellow)","Location 13406","","The requirement for a steel-spined authoritarian culture was obvious. Any power structure one of whose main goals was to prevent humans from fucking each other at will had to be extremely formidable. Had these people been living in, for example, the agricultural paradise of the Nile Delta, they might have been able to get away with some mazy religious dogma as the basis for that system. But instead they had been trapped within a large machine that would kill them all if allowed to go on the fritz, and so they had been obliged to develop a culture in which engineering became their dukh. Their finite supply of tungsten, stockpiled by wise Rufus, had to be stretched and husbanded so that their descendants thousands of years in the future would be able to manufacture lightbulbs to grow plants to make food and air. And so on and so forth in every particular of how these people lived their daily lives. Thirty people—the Ten, the Nineteen, and the One—were, at any given time, Cycs. Another thirty were toiling as their apprentices. Others played specific roles such as breeder mom, glassblower, acupuncturist, filament winder, potato nurturer, pump fixer. Structurally, culturally, it was very like a Bronze Age theocracy, but without any trace of God or the supernatural. To that point it was not radically different from the subcultures of many First and Second Millennium space habitats, which—at least for a little while—gave Ty the idea that he could get a quick handle on Digger culture. But that fantasy soon evaporated."
"Highlight (Yellow)","Location 13428","","All of that had occurred more than a thousand years ago. The Hole had grown to the point where it could support a population of two thousand; then, around 4700 when the atmosphere had become breathable, they’d been able to take it up to ten thousand. All still beneath the surface, however, since there’d been little for them above it. At some point the Committee—which was what they called their ruling council—must have become aware that vast numbers of humans were living in space and actively prosecuting the TerReForm. They could simply have walked out onto the surface and sent out some kind of an SOS at that point. Instead they had made a positive decision to conceal themselves, to hide their spoil dumps, to shun communication with the Spacers. The central question, then, was why they had made such a choice. Sonar Taxlaw wasn’t much help in explaining it. When Ty or the others asked questions, she offered nonresponsive answers that told of a subterranean culture in which such things were never spoken of."
"Highlight (Yellow)","Location 13437","","having made that decision, the Committee would have to explain it, justify it, and perpetuate it by painting the Spacers as alien mutants, and furthermore by cultivating a finely developed sense of racial grievance against the cowards who had run away and abandoned them. All of which had been on vivid display during the brief and disastrous conversation between Doc and the Digger contingent."
"Highlight (Yellow)","Location 13568","","the Gnomon,” Arjun informed him. Then he spelled the word out. “What does it mean?” “It used to be the thing that stood up in the middle of a sundial, to cast the shadow. Aligned with the Earth’s axis.”"
"Highlight (Yellow)","Location 13885","","Instead of which she found herself gazing at, and being gazed at by, the tall Moiran woman, who had silently drawn almost to within arm’s length of her. Kathree jumped to her feet and nearly fell over. “Kath Amalthova Three,” the woman said, “I am Cantabrigia Barth Five.” Five. Wow. “You must have seen some crazy shit,” Kathree said. “I hope for your sake you have taken a set in your current form.” Cantabrigia Five made a tiny movement of her golden eyes, by way of acknowledging the remark, but let it pass without comment. “I am what amounts to the commanding officer here,” she said. It was neither the craziest nor the least crazy thing Kathree had heard lately, so she took it impassively. By outward appearances, Cantabrigia Five was a video journalist. But it made sense that, in a world where no police or military action could be judged successful unless it looked good to ordinary persons watching it on video screens, she was also a general."
"Highlight (Yellow)","Location 14114","","Since then, well-meaning members of the group had approached her to offer their sympathies. All they’d wanted to talk about was Doc and Memmie, and what a shock it must have been for Kath to lose them so suddenly. Implicit was that Kath had gone epi because of their deaths. A reasonable-seeming assumption. But wrong. It had happened, rather, in the moment when the old man had attacked her and she had fought back. Doc, at the time, had still been alive, and Memmie, though mortally wounded, had still been breathing. So Kath Two had actually been the first member of the Seven to die. Anyway, she was now the sort of girl who shot people. Useful to know."
"Highlight (Yellow)","Location 14209","","“Part of you wishes to join the battle. That’s commendable, but I need you—the Purpose needs you—here.” “Fine. You have my attention,” Ty said. Inappropriately, irrelevantly, he was wondering how old this woman was. Epigenetic shifts could roll back many of the visible effects of aging. At least one Moiran, Jamaica Hammerhead Twelve, had lived to the age of two hundred."
"Highlight (Yellow)","Location 14371","","The Pinger reached out, gently took Ty’s wrist, and plucked at the black stuff of his dry suit. Ty responded by mimicking the same gesture on the slick skin of the Pinger’s arm. Both of them laughed."
"Highlight (Yellow)","Location 14392","","“Anyway, you were saying about the seventeen photos?” “Yes. Most of them were of a type referred to, in those days, as selfies. Now, technically, this was a criminal violation of military secrecy. Very strange given that Cal was otherwise so attentive to duty.” “Yes,” said Ty, casting his mind back to scenes from the Epic. “I remember Eve Ivy agonizing about that when Eve Julia ordered Cal to nuke Venezuela.”"
"Highlight (Yellow)","Location 14443","","“What’s the Purpose? People keep mentioning it.” “I wish I knew.” “Very funny, but you know what I’m talking about. Roskos Yur mentioned it. Cantabrigia Five mentioned it. Purpose with a capital P.” “My answer remains the same,” Ty said. “No one has ever told me. I have to make guesses, based on what I see from people who act like they know what it is.” “People like the owners of your bar?” “Evidently.” “And what is your guess?” Sensing another pair of eyes on him, Ty glanced over toward Deep, who was chewing vigorously, trying to reduce a stubborn wad of seaweed to submission. But he seemed to be following the conversation. Ty shrugged. “Humans have always—” He was about to say deluded themselves but didn’t want to make a poor impression on Deep. “—preferred to believe that there was a purpose to the universe. Until the moon blew up, they had theories. After Zero, the theories all seemed kind of stupid. Fairy tales for coddled children. No one thought about the big picture for a few thousand years. We were all scrambling to survive. Like ants when their nest has been destroyed. On those rare occasions when we thought about the big picture, it wasn’t really that big—Red versus Blue or what have you. There was surprisingly little thinking about the Agent. Where it came from. Whether it was natural or artificial, or even divine.” Einstein, the Cyc, and Deep were all nodding as if to say Go on, go on! But he had nothing to go on with. “Some people—some Red, some Blue, and some ambiguous folks like the Owners of my bar—maybe even some of those kind of people”—he nodded at Deep—“seem to think they know something.” “Do they?” asked Sonar Taxlaw. “I have no idea,” said Ty. “But from what I’ve seen, they’re not stupid. Even if they are—” He paused, groping for words. “Even if they are,” Einstein repeated, “what?!” “It’s a way—the Purpose is a way—of saying there’s something bigger than this crap we’ve spent the last week of our lives dealing with.” “Red versus Blue crap?” “Yes. And even though no one is sharing anything with me—yet—I like the feeling of that. People who claim they are motivated by the Purpose end up behaving differently—and generally better—than people who serve other masters.” “So it is like believing in God.” “Maybe yes. But without the theology, the scripture, the pigheaded certainty.”"
"Highlight (Yellow)","Location 14480","","You’re right about the Seven. That’s gone. Our Ivyn died. You took his place.” Einstein cackled nervously. “I’m no replacement for Doc!” “You don’t have to replace him. Not in that sense. But look what you did. You made first contact with these guys.” He nodded at Deep. “And first contact of another kind with the Diggers.” Both Einstein and Sonar Taxlaw blushed deeply. “The Cyc came along and replaced Memmie. That’s not a traditional Seven. But if we can pry Beled and Kathree apart, and if we can round up a Julian and a Camite who don’t hate each other, we’ll have ourselves a Nine. The first Nine ever assembled.”"
"Highlight (Yellow)","Location 14490","","“I’ll bet I could talk the Owners out of a few free rooms, for such a momentous occasion.” “Are you really going to ask them?!” Sonar exclaimed. “Nah. As an ancient saying has it, it’s easier to ask forgiveness than permission. You are all welcome at the Crow’s Nest.” Ty looked over at Deep. “Just go easy on the cold baths, man. The plumbing in that place has seen better days, and I’m the only one who knows how to fix it.”"
"Highlight (Yellow)","Location 14497","","THE PREMISE OF THIS BOOK CAME TO ME CIRCA 2006, WHEN I WAS working part-time at Blue Origin and became interested in the problem of space debris in low Earth orbit."
"Highlight (Yellow)","Location 14500","","During the same period I had also become aware of the immense amount of usable matter present in near-Earth asteroids. Thus by late 2006 I had come up with the basic premise of Seveneves."
"Highlight (Yellow)","Location 14548","","In the version that Arthur read, the flivver carrying Kath Two made its final insertion to geosynchronous orbit using a plain old-fashioned rocket burn. Arthur objected to that, not on technical but on aesthetic grounds. This finally pushed me over the brink into using an idea I had been carrying around in the back of my head for a while: having the flivver rendezvous with the end of a cracking whip. The scientific literature on this topic, though sparse, dates back to the Victorian era. The earliest technical reference that I have been able to find on the physics of moving chains is a paper by John Aitken during the 1870s, though he attributes some of its content to his friends the Thomson brothers, William (later Lord Kelvin) and James. Aitken’s work lay fallow until the 1920s, when it was picked up and used by M. Z. Carriére in a paper about the physics of whips. Subsequent work published by W. Kucharski (1940) and R. Grammel and K. Zoller (1949) filled out the picture. It is an interesting, underexplored topic in classical physics. I talked about it in a sparsely attended lecture at the Oxford Union in June of 2014, and have intentions of publishing more about it, but nothing definite as of this writing (December 2014)."
