"Your Kindle Notes For:",,,
"DEATH'S END (REMEMBRANCE OF EARTH'S PAST)",,,
"by Cixin Liu, Ken Liu",,,
"Free Kindle instant preview:",,,
"http://a.co/cJV3bqV",,,
----------------------------------------------,,,
,,,
"Annotation Type","Location","Starred?","Annotation"
"Highlight (Yellow)","Page 496","","Revelation slid faster toward the plane, toward that abyss whose thickness was zero. “Everyone, don’t be sad. No one will be able to escape from the Solar System, not even a bacteria or virus. All of us will become a part of this grand picture.” 白 Ice now looked calm and stoic. “Stop accelerating,” said Vasilenko. “What difference does a few minutes make? Let’s at least breathe easier at the end.” Revelation’s engine shut off."
"Highlight (Yellow)","Page 496","","“You know what I’m thinking of? Needle-Eye’s pictures from Yun Tianming’s fairy tales,” 白 Ice said."
"Highlight (Yellow)","Page 497","","Weakness and ignorance are not barriers to survival, but arrogance is."
"Highlight (Yellow)","Page 500","","Halo’s other distinguishing characteristic was the ability to land directly on a medium-sized solid planet. This was a rare design choice among stellar ships—similar ships typically used shuttles to carry landing parties onto planets. Directly descending into a planet’s deep gravity well required the ship to have a very strong hull, which greatly increased the cost. Moreover, the need for atmospheric flight required a streamlined profile, which was also very rare among stellar ships."
"Highlight (Yellow)","Page 501","","Halo stopped accelerating. Behind it, Jupiter became a small yellow dot. The next few days of the voyage were spent in the uninterrupted slumber produced by the sleep-aid machine. In this lonely voyage through the night before the end, just the unstoppable mad imaginings were enough to make anyone fall apart. *   *   * Halo’s AI awakened AA and Cheng Xin from their dreamless sleep as the ship reached Pluto."
"Highlight (Yellow)","Page 507","","they told me that, according to the most advanced theories and techniques in every field, based on extensive theoretical research and experimentation, through analysis and comparison of multiple proposals, they did find a way to preserve information for about one hundred million years. And they emphasized that this was the only method known to be practicable. Which is—” Luo Ji lifted the cane over his head, and as his white hair and beard danced in the air, he resembled Moses parting the Red Sea. Solemnly, he intoned, “—carving words into stone.” AA giggled."
"Highlight (Yellow)","Page 509","","What was there to say? Civilization was like a mad dash that lasted five thousand years. Progress begot more progress; countless miracles gave birth to more miracles; humankind seemed to possess the power of gods; but in the end, the real power was wielded by time. Leaving behind a mark was tougher than creating a world. At the end of civilization, all they could do was the same thing they had done in the distant past, when humanity was but a babe: Carving words into stone."
"Highlight (Yellow)","Page 510","","As Luo Ji had said, this wasn’t a museum. A museum was built for visitors; a tombstone was built for the builders."
"Highlight (Yellow)","Page 518","","The drawing reflected every detail of the city, down to every screw, every fiber, every mite, and even every bacterium. The precision of the drawing was at the level of the individual atom. Every atom in the original three-dimensional space was projected onto its corresponding place in two-dimensional space according to ironclad laws. The basic principles governing this drawing were that there could be no overlap and no hidden parts, and every single detail had to be laid out on the plane. Here, complexity was a substitute for grandeur. The drawing wasn’t easy to interpret—it was possible to see the overall plan of the city and recognize some big structures, such as the giant trees, which still looked like trees even in two dimensions. But buildings looked very different after being flattened: it was almost impossible to deduce the original three-dimensional structure from the two-dimensional drawing by imagination alone. However, it was certain that image-processing software equipped with the right mathematical model would be able to."
"Highlight (Yellow)","Page 520","","But the flattened Earth did show her own wonders. At her outermost rim, a white ring gradually appeared. At first it was barely visible, but soon it stood out sharply against the black backdrop of space. The white ring was pure, flawless, but seemed uneven in its makeup, like it was formed from countless small white grains. “That’s our ocean!” Cheng Xin said. “The water froze in two-dimensional space,” said AA. “It’s cold there.” “Oh—” Luo Ji wanted to stroke his beard, but the visor got in the way of his hand."
"Highlight (Yellow)","Page 521","","But what really shocked them was the frozen two-dimensional ocean—the white ring around the rim of the Earth. They could clearly make out the grains forming the ring: snowflakes!"
"Highlight (Yellow)","Page 521","","“How big are the snowflakes?” AA asked. “Most have diameters between four thousand and five thousand kilometers.” The ship’s AI, incapable of wonder, continued to speak in a serene tone. “Bigger than the moon!” Cheng Xin said."
"Note","Page 521","","3107mi"
"Highlight (Yellow)","Page 522","","“How are they formed?” AA asked. “I don’t know,” the AI said. “I can’t find any information about the crystallization of water at astronomical scales.”"
"Highlight (Yellow)","Page 523","","But it was impossible to escape from the collapsing zone. Halo’s AI was trying to say this: The three-dimensional space of the Solar System was like a large carpet that was being pulled by invisible hands into a two-dimensional abyss. These ships were nothing more than worms on the carpet inching along—they couldn’t extend their already limited allotment of time by much. “Go ahead by yourselves,” Luo Ji said. “Just take a few more objects. I want to wait here. I don’t want to miss it.” Cheng Xin and AA understood what he meant by “it,” but they had no desire to witness the scene."
"Highlight (Yellow)","Page 524","","As soon as the Sun began to two-dimensionalize, a circle expanded on the plane. Soon, the planar Sun’s diameter exceeded the diameter of the remaining part of the Sun. This process took only thirty seconds. Based on the mean solar radius of seven hundred thousand kilometers, the rim of the two-dimensional Sun grew at the rate of twenty thousand kilometers per second. The planar Sun continued to grow, forming a sea of fire on the plane, and the three-dimensional Sun sank slowly into this blood-red sea of fire."
"Note","Page 524","","12427mps"
"Highlight (Yellow)","Page 524","","While the three-dimensional Sun was setting, the two-dimensional Sun was rising. A flat star could still radiate its light inside the plane, so the two-dimensional Solar System received its first sunlight. The sides of the four two-dimensional planets facing the sun—Neptune, Saturn, the Earth, and Mercury—all took on a golden glow, though the light only fell along a one-dimensional curved edge. The giant snowflakes that surrounded the Earth melted and turned into white vapor, which was blown by two-dimensional solar wind into two-dimensional space. Some of the vapor soaked up the golden sunlight and appeared as if the Earth had hair that drifted with the wind. An hour later, the Sun had completely collapsed into two dimensions. From Pluto, the Sun appeared as a giant oval."
"Highlight (Yellow)","Page 527","","Cheng Xin did feel an impulse to take off her gloves and catch the snow with her bare hands. She wanted to feel the slight chill, and watch the crystalline snowflakes melt with her own body heat.… but of course she had enough presence of mind to not indulge the impulse. The nitrogen-ammonia snowflakes were at a temperature of minus-210-degrees Celsius. If she really took off her gloves, her hand would turn as fragile and hard as glass and the feeling of being on Earth would disappear instantaneously. “There’s no more home,” Luo Ji said, shaking his head and leaning against his cane. “Home is now just a picture.” The nitrogen-ammonia snow didn’t last long. The snowflakes thinned out and the purple haze from the nitrogen-ammonia atmosphere faded."
"Highlight (Yellow)","Page 528","","Luo Ji lifted his cane in farewell and turned to walk toward the monolith. With the light gravity, he almost floated over the snow on the ground and had to use the cane to slow himself. Cheng Xin and AA watched until the aged figure of this Wallfacer, Swordholder, and humanity’s final grave keeper disappeared behind the door of the monolith."
"Highlight (Yellow)","Page 529","","“Oh, heavens! Starry sky!” AA cried out. Cheng Xin knew that she was referring to Van Gogh’s painting. True, the universe really did look like the painting. The painting in her memory was almost a perfect copy of the two-dimensional Solar System before her eyes. Giant planets filled space, the areas of the planets seeming to exceed even the gaps between them. But the immensity of the planets did not give them any sense of substantiality. Rather, they looked like whirlpools in space-time. In the universe, every part of space flowed, churned, trembled between madness and horror like fiery flames that emitted only frost. The Sun and the planets and all substance and existence seemed to be only hallucinations produced by the turbulence of space-time. Cheng Xin now recalled the strange feeling she had experienced each time she had looked at Van Gogh’s painting. Everything else in the painting—the trees that seemed to be on fire, and the village and mountains at night—showed perspective and depth, but the starry sky above had no three-dimensionality at all, like a painting hanging in space. Because the starry night was two-dimensional. How could Van Gogh have painted such a thing in 1889? Did he, having suffered a second breakdown, truly leap across five centuries and see the sight before them using only his spirit and delirious consciousness? Or, maybe it was the opposite: He had seen the future, and the sight of this Last Judgment had caused his breakdown and eventual suicide."
"Highlight (Yellow)","Page 529","","Cheng Xin and AA looked at each other. “Go where?” AA asked. “Anywhere you like. You can go to any place in the Milky Way. In your lifetimes, you could probably get to the Andromeda Galaxy. Halo is capable of lightspeed flight. It is equipped with the world’s only curvature propulsion drive.” Utter shock. AA and Cheng Xin couldn’t speak. “I was a part of the group of scientists who worked on curvature propulsion in secret,” said Luo Ji. “After Wade died, those who had worked at Halo City didn’t give up. After those who had been imprisoned were released, they built another secret research base, and your Halo Group was revived and developed enough to keep it going. Do you know where the base was? Mercury, another place in the Solar System where few set foot. Four centuries ago, another Wallfacer, Manuel Rey Diaz, used giant hydrogen bombs to blast a crater there. The base was built in that crater, and its construction took over thirty years. The whole base was covered with a dome. They claimed that it was a research institute to study solar activity.”"
"Highlight (Yellow)","Page 530","","“Did they repeal the laws proscribing lightspeed ships?” Cheng Xin asked. “No, not at all. The government collaborated with us because…” Luo Ji tapped his cane against the ground and hesitated. “Let’s not get into that for now. A few years ago, we completed three curvature engines and conducted three unmanned tests. Engine Number One entered lightspeed about one hundred and fifty astronomical units from the Sun, and returned here after flying at lightspeed for a while. For the engine itself, the experiment lasted only ten minutes or so, but for us, it was three years before the engine returned. The second test involved Engines Number Two and Number Three simultaneously. Right now, both of them are outside the Oort Cloud, and should return to the Solar System in six years. “Engine Number One, which has already been tested, is installed in Halo.”"
"Highlight (Yellow)","Page 531","","The three-dimensional space they were in accelerated toward the two-dimensional plane. The two-dimensional Sun, which had now completely extinguished and appeared as a vast, dark red, dead sea, took up most of the view from Halo. Cheng Xin and AA noticed that the plane was not completely flat, but undulating! A long wave slowly rolled across the plane. It was a similar wave in three-dimensional space that had allowed Blue Space and Gravity to find warp points to enter four-dimensional space. Even in places where there were no two-dimensional objects in the plane, the rippling wave was apparent. The waves were a visualization of two-dimensional space in three dimensions that occurred only when the two-dimensional space was large enough. On Halo itself, the space-time distortion produced by the accelerated fall had started to become apparent as space was stretched in the direction of the fall. Cheng Xin noticed that the circular portholes now appeared as ovals, and the slender AA now looked short and squat. But Cheng Xin and AA felt no discomfort, and the ship’s systems were operating normally."
"Highlight (Yellow)","Page 532","","“You don’t need any kind of preparation. This propulsion method relies on manipulating space, so there’s no hypergravity. Curvature propulsion drive online. System is operating within normal parameters. Local space curvature: twenty-three point eight. Forward curvature ratio: three point forty-one to one. Halo will enter lightspeed in sixty-four minutes, eighteen seconds.” For Cheng Xin and AA, the AI’s announcement was like a Full Stop order, because everything suddenly quieted down. They understood that the silence was due to the nuclear fusion engine being shut off, but the humming produced by the fusion reactor and the thrusters disappeared without being replaced by any other noise. It was hard to believe that some other engine had been started. But signs of curvature propulsion did appear. The distortion in space gradually disappeared: The portholes returned to being circles, and AA looked slender again. Looking through the portholes, they could still see other escaping ships passing by Halo, but they now passed far more slowly."
"Highlight (Yellow)","Page 533","","Another scream—this one from AA inside the ship. “How can there be two Plutos?” Cheng Xin turned to the information window AA was looking at. The window showed a view of Pluto taken by the ship’s monitoring system. Although Pluto was some distance away, it was clear that both Pluto and Charon had been duplicated, and the twins were lined up side by side. Cheng Xin noticed that some of the flattened objects in the two-dimensional space had also been duplicated. The effect was like selecting a portion of a picture using image-processing software, cloning it, and then moving the clone a bit to the side. “That’s due to the fact that light slows down inside the trail left by Halo,” Luo Ji said. His image was growing distorted, but his voice still came through clearly. “Pluto is still moving. One of the Plutos you are seeing is the result of slow light. Once Pluto has moved outside of Halo’s trail, light traveling at standard speed provides you with a second image. That’s why you’re seeing double.” “The light slows down?” Cheng Xin sensed a great secret was being revealed."
"Highlight (Yellow)","Page 533","","Luo Ji continued, “I understand that you figured out curvature propulsion from a small boat propelled by soap. Let me ask you: After the ship reached the other side of the bathtub, did you pull it back and try again?” They hadn’t. Due to the fear of sophons, Cheng Xin had tossed the paper boat aside. But it was easy to figure out what would have happened. “The ship would not move, or at least it would only move slowly,” Cheng Xin said. “After the first trip, the surface tension of the water in the tub had already been reduced.” “That’s right. It’s the same principle with lightspeed ships. The very structure of space itself is changed by the trail of a curvature-propelled ship. If a second curvature-propelled ship were placed inside the trail of the first, it would hardly move. Within the trails of lightspeed ships, one must use a more powerful curvature propulsion drive. It would still be possible to use curvature propulsion to achieve the highest speed possible within such a space, but the maximum velocity is much lower than the maximum velocity of the first ship. In other words, the speed of light through vacuum is lowered within the trail of lightspeed ships.” “How much lower?” “Theoretically, it could be reduced to zero, but that’s not achievable in reality. But if you adjust the curvature ratio of Halo’s engine to the maximum, you can lower the speed of light in its trail down to exactly what we’ve been looking for: sixteen point seven kilometers per second.” “Then you’d have…” AA said, staring at Luo Ji. The black domain, Cheng Xin thought."
"Highlight (Yellow)","Page 534","","“The black domain,” Luo Ji said. “Of course, a single ship is insufficient to produce a black domain containing an entire star and its planetary system. We calculated that it would take more than a thousand curvature propulsion ships to accomplish such a thing. If all these ships started near the Sun and spread out in every direction at lightspeed, the trails they produced would expand and connect to each other, forming a sphere that contained the entire Solar System. The speed of light within this sphere would be sixteen point seven kilometers per second—a reduced-lightspeed black hole, or a black domain.”"
"Highlight (Yellow)","Page 535","","Cheng Xin said what he couldn’t bring himself to say. “There were thirty-five years between the Halo City Incident and the completion of the Mercury base. Thirty-five precious years were lost.” Luo Ji nodded. Cheng Xin thought the way he looked at her was no longer kind, but rather resembled the fires of the Last Judgment. His gaze seemed to say, Child, look at what you’ve done. Cheng Xin now understood that of the three paths of survival presented to humanity—the Bunker Project, the Black Domain Plan, and lightspeed ships—only lightspeed ships were the right choice. Yun Tianming had pointed this out, but she had blocked it. If she hadn’t stopped Wade, Halo City might have achieved independence. Even if the independence was short-lived, they could have discovered the effects of lightspeed trails and changed the government’s attitude toward lightspeed ships. Humanity might have had time to construct a thousand lightspeed ships and build the black domain, to avoid this dimensional strike. Humanity could have divided into two parts: those who wanted to fly to the stars, and those who wanted to stay within the black domain and live in tranquility. Each would have gotten what they wanted. In the end, she had committed another grave error. Twice, she had been placed in a position of authority second only to God, and both times she had pushed the world into the abyss in the name of love. This time, no one could fix her mistake for her."
"Highlight (Yellow)","Page 537","","The Doppler effect of Halo’s speed was now visible. The light from the stars ahead shifted to bluish, while the light from the stars behind shifted to reddish. The color shift was apparent in the two-dimensional Solar System."
"Highlight (Yellow)","Page 540","","The universe shuddered and transformed. All the stars in front of them shot straight ahead, as though that half of the universe had transformed into a black bowl and all the stars were falling into the bottom. They clustered ahead of the ship and fused into a single glow, like a giant sapphire in which it was not possible to distinguish individual stars. From time to time, individual stars shot out of the sapphire and swept past the pure black space to fall behind the ship, changing color the whole way: from blue to green, then yellow, and turning red once they were behind the ship. Looking back from the ship, the two-dimensional Solar System and the stars fused into a red ball like a campfire at the end of the universe. Halo flew at the speed of light toward the star that Yun Tianming had given Cheng Xin."
"Highlight (Yellow)","Page 543","","Do you think if you stand on your hands, you’ve lifted the Earth?"
"Highlight (Yellow)","Page 543","","Cheng Xin’s only thought was to find Yun Tianming and tell him everything. In her mind, a journey of 287 light-years would take a long time, but the ship’s AI informed her that the trip would only take fifty-two hours in the ship’s frame of reference."
"Highlight (Yellow)","Page 544","","Cheng Xin spent a long time gazing out of the portholes at space. She understood that each time a star leapt out of the blue cluster in front, swept past the ship, and joined the red cluster behind the ship, it meant that Halo had passed it. She counted the stars and watched as they turned from blue to red—the sight was hypnotic. Eventually, she fell asleep."
"Highlight (Yellow)","Page 544","","“We’re now two hundred eighty-six point five light-years from the Solar System,” said the ship’s AI. “So two hundred eighty-six years has already passed back there?” AA asked. She looked as if she had just awakened from a dream. “Yes, if you are using their frame of reference.” Cheng Xin sighed."
"Highlight (Yellow)","Page 545","","DX3906 had two planets, both of them solid. The one farther from the star was about the size of Mars, but it had no atmosphere and appeared gray in color—so Cheng Xin and AA decided to call it Planet Gray. The other planet, closer to the star, was about the size of the Earth, and its surface resembled the Earth’s: an atmosphere containing oxygen and many signs of life, but without evidence of agriculture or industry. Since it was blue, like the Earth, they decided to call it Planet Blue. AA was very happy that her research had been confirmed. More than four hundred years ago, she had discovered the star’s planetary system. Before then, people had thought it was a bare star without any planets. Through that work, AA had gotten to know Cheng Xin. Without that coincidence, her life would have turned out completely differently. Fate was such an odd thing: Four centuries ago, when she had gazed at this distant world through the telescope, she could never have imagined that she’d come here one day."
"Highlight (Yellow)","Page 548","","“Where are Blue Space and Gravity now?” Cheng Xin struggled to stand, pulling herself up by the railing of the stairs. Yifan continued down with AA. “In museums.” “Where are the museums?” AA asked. She put her arm around Yifan’s shoulder so that Yifan was practically carrying her down. “On World I and World IV.” “How many worlds are there?” “Four. And two more are being opened up for settlement.” “Where are all these worlds?” Guan Yifan gently deposited AA on the ground and laughed. “A word of advice: In the future, no matter who you meet—human or otherwise—don’t ask for the location of their worlds. That’s a basic bit of manners in the cosmos—like how it’s impolite to ask a lady’s age.… Nonetheless, let me ask you, how old are you now?” “We’re as old as we look,” AA said, and sat down on the grass. “She’s seven hundred and I’m five hundred.”"
"Highlight (Yellow)","Page 549","","Yifan told them that the blue grass really did move. The roots of the grass were also feet, and as the seasons changed, the grass migrated across the latitudes, mainly at night. As soon as AA heard that, she tossed away the stalks of grass she was playing with in her hands. Yifan explained that the blades of grass really were plants, and relied on photosynthesis, possessing only a basic sense of touch. The other plants in this world were also capable of moving. He pointed to the mountains and they saw the forests moving in the starlight. The trees moved far faster than the grass, and resembled armies marching at night."
"Highlight (Yellow)","Page 549","","“No, you won’t be able to see anything.” Yifan shook his head and pointed at that patch of sky again. “Even if you go back there now, you wouldn’t be able to see anything. That part of space is empty. The two-dimensional Sun and planets you saw were actually just the result of the release of energy when three-dimensional material collapsed into two dimensions. What you saw wasn’t two-dimensional material, only the refraction of electromagnetic radiation at the interface between two-dimensional and three-dimensional space. After the energy was released, nothing would be visible. The two-dimensional Solar Space has no contact with three-dimensional space.” “How can that be?” Cheng Xin asked. “It’s possible to see the three-dimensional world from four-dimensional space.” “True. I personally got to see three-dimensional space from four-dimensional space, but it’s not possible to see the two-dimensional world from three dimensions. This is because three-dimensional space has thickness, meaning that there is a dimension that could stop and scatter the light from four-dimensional space, making it visible from four dimensions. But two-dimensional space has no thickness, so light from three-dimensional space passes through it without hindrance. The two-dimensional world is completely transparent and cannot be seen.” “There’s no way at all?” AA asked. “No. In theory, nothing allows it.”"
"Highlight (Yellow)","Page 550","","“There’s only one way to detect the presence of the two-dimensional Solar System from three-dimensional space: gravity. The gravity of the Solar System still has an effect, so, in that empty space ought to be detectable as an invisible source of gravity.” Cheng Xin and AA looked at each other thoughtfully. “Sounds like dark matter, doesn’t it?” Yifan laughed. Then he changed the subject. “Why don’t we talk about the date you came for?” “You know Yun Tianming?” AA asked."
"Highlight (Yellow)","Page 554","","But she noticed that while he discussed Worlds I, II, and IV, nothing was said about III. “I’ve never been there. No one else has, either. Well, it’s more accurate to say that anyone who goes there cannot return. That world is sealed inside a light tomb.” “A light tomb?” “It’s a reduced-lightspeed black hole produced by the trails of lightspeed ships. Something happened on World III that caused them to think that their coordinates had been exposed. They had no choice but to turn their world into such a black hole.” “We call such a place a black domain.” “Ah, good name. As a matter of fact, the people of World III initially called it a light curtain, but outsiders referred to it as a light tomb.” “Like a shroud?”10 “That’s right. Different people see things differently. The inhabitants of World III said it was a happy paradise—though I don’t know if they still think that way. After the light tomb was completed, it was impossible for any message from that world to reach the outside. But I think people there are pretty happy. For some people, safety is the sine qua non for happiness.”"
"Highlight (Yellow)","Page 554","","Yifan said, “Lightspeed spaceflight was a tremendous milestone for humankind. It was like another Enlightenment, another Renaissance. Lightspeed flight fundamentally transformed human thinking and changed civilization and culture.” “I can see that. The moment I entered lightspeed, I felt myself change. I realized that I could, in my lifetime, leap across space-time and reach the edge of the cosmos and the end of the universe. Things that used to seem only philosophical suddenly became concrete and practical.” “Yes. Things like the fate and goal of the universe used to be only ethereal concerns of philosophers, but now every ordinary person must consider them.” “Has anyone in the new world thought of going to the end of the universe?” “Of course. Five ultimate spaceships have already been launched.” “Ultimate spaceships?” “Some call them doomsday ships. These lightspeed ships have no destination at all. They turn their curvature engines to maximum and accelerate like crazy, infinitely approaching the speed of light. Their goal is to leap across time using relativity until they reach the heat death of the universe. By their calculations, ten years within their frame of reference would equal fifty billion years in ours."
"Highlight (Yellow)","Page 556","","Yifan asked, “Why don’t you tell me what the most powerful weapon for a civilization possessing almost infinite technological prowess is? Don’t think of this as a technical question. Think philosophy.” Cheng Xin pondered for a while and then struggled to shake her head. “I don’t know.” “Your experiences should give you a hint.” What had she experienced? She had seen how a cruel attacker could lower the dimensions of space by one and destroy a solar system. What are dimensions? “The universal laws of physics,” Cheng Xin said. “That’s right. The universal laws of physics are the most terrifying weapons, and also the most effective defenses."
